"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072524","pyridine-containing compound metabolic process","37/784","95/6449",0.389473684210526,3.20371911922664,8.04942810238683,1.88556698051551e-11,1.08036004402129e-09,9.24038087527483e-10,"YAL038W/YBR117C/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YGR043C/YGR248W/YGR256W/YHR174W/YHR202W/YIL155C/YJL052W/YJR009C/YJR078W/YKL060C/YKL152C/YLR174W/YLR231C/YLR377C/YLR446W/YMR205C/YMR315W/YMR323W/YNL129W/YNL200C/YNL241C/YNL334C/YNR034W/YOR047C/YOR095C/YOR344C/YOR347C/YOR393W/YPL061W/YPL075W",37
"GO:0006007","glucose catabolic process","20/784","32/6449",0.625,5.14110331632653,8.73565801779934,2.14516329378395e-11,1.18520271981563e-09,1.01371062416783e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YGR087C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YMR170C/YMR205C/YOL086C/YOR347C/YPL061W",20
"GO:0009259","ribonucleotide metabolic process","38/784","100/6449",0.38,3.12579081632653,7.96963536609525,2.41293839706119e-11,1.28717782767368e-09,1.10093051365006e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL004W/YDL021W/YDR226W/YDR322C-A/YER005W/YFR053C/YHR174W/YJL005W/YJL052W/YJL116C/YJR009C/YJR010W/YJR121W/YKL001C/YKL016C/YKL060C/YKL152C/YLR295C/YLR377C/YLR446W/YML022W/YML081C-A/YMR205C/YMR271C/YMR323W/YNR012W/YOL077W-A/YOR344C/YOR347C/YOR393W/YPL075W/YPL078C/YPL271W/YPR020W",38
"GO:0046434","organophosphate catabolic process","31/784","71/6449",0.436619718309859,3.5915313308422,8.16796690197226,2.54936720556609e-11,1.31462368900358e-09,1.12440511487599e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YCR068W/YDL021W/YDL022W/YER005W/YER037W/YFR053C/YGL126W/YHR174W/YHR202W/YHR210C/YJL052W/YJR009C/YKL060C/YKL152C/YKR031C/YLR377C/YLR446W/YMR205C/YMR323W/YNR001C/YNR071C/YOL059W/YOR344C/YOR347C/YOR393W/YPL075W/YPL206C",31
"GO:0006753","nucleoside phosphate metabolic process","69/784","254/6449",0.271653543307087,2.23455829182067,7.46755435289688,2.65728105952942e-11,1.32606896744904e-09,1.13419432659711e-09,"YAL038W/YBR117C/YBR196C/YCL040W/YCR012W/YDL004W/YDL021W/YDL055C/YDL166C/YDR226W/YDR322C-A/YER003C/YER005W/YER037W/YFL045C/YFR053C/YGL126W/YGR043C/YGR248W/YGR256W/YHR174W/YHR202W/YIL155C/YJL005W/YJL052W/YJL116C/YJR009C/YJR010W/YJR078W/YJR121W/YKL001C/YKL016C/YKL035W/YKL060C/YKL152C/YKR080W/YLR174W/YLR231C/YLR295C/YLR377C/YLR446W/YML022W/YML075C/YML081C-A/YMR169C/YMR170C/YMR205C/YMR207C/YMR271C/YMR315W/YMR323W/YNL129W/YNL141W/YNL200C/YNL241C/YNR001C/YNR012W/YNR034W/YOL077W-A/YOR095C/YOR317W/YOR344C/YOR347C/YOR393W/YPL061W/YPL075W/YPL078C/YPL271W/YPR020W",69
"GO:0045333","cellular respiration","49/784","153/6449",0.320261437908497,2.6343954248366,7.61098878995469,4.52985864042353e-11,2.18990353647975e-09,1.87303694441197e-09,"Q0060/YAL038W/YBL021C/YBR196C/YBR238C/YCL040W/YCR012W/YDL021W/YDL067C/YDR529C/YER065C/YFR049W/YFR053C/YGL062W/YHR174W/YIL070C/YIL111W/YJL052W/YJL116C/YJL200C/YJR009C/YJR048W/YJR120W/YJR121W/YKL060C/YKL152C/YLR038C/YLR164W/YLR174W/YLR377C/YLR395C/YLR446W/YMR002W/YMR118C/YMR205C/YMR256C/YMR323W/YNL037C/YNL052W/YNR001C/YOL126C/YOR344C/YOR347C/YOR356W/YOR393W/YPL075W/YPL262W/YPL271W/YPR001W",49
"GO:0009191","ribonucleoside diphosphate catabolic process","20/784","33/6449",0.606060606060606,4.98531230674088,8.53803127396508,4.83030863617281e-11,2.26439013944223e-09,1.93674575938412e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YER005W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0019320","hexose catabolic process","23/784","43/6449",0.534883720930233,4.39982795443759,8.32086143226576,5.80256238058125e-11,2.64016588316447e-09,2.25814888928503e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YER003C/YFR053C/YGR087C/YHR174W/YHR210C/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YMR170C/YMR205C/YNR071C/YOL086C/YOR347C/YPL061W",23
"GO:0009060","aerobic respiration","46/784","140/6449",0.328571428571429,2.70275145772595,7.57714509296288,6.80395923716955e-11,3.00734998282894e-09,2.57220353717959e-09,"Q0060/YAL038W/YBR196C/YBR238C/YCL040W/YCR012W/YDL021W/YDL067C/YDR529C/YER065C/YFR049W/YFR053C/YGL062W/YHR174W/YIL070C/YIL111W/YJL052W/YJL116C/YJL200C/YJR009C/YJR048W/YJR121W/YKL060C/YKL152C/YLR038C/YLR164W/YLR174W/YLR377C/YLR395C/YLR446W/YMR002W/YMR118C/YMR205C/YMR256C/YMR323W/YNL037C/YNL052W/YNR001C/YOL126C/YOR344C/YOR347C/YOR393W/YPL075W/YPL262W/YPL271W/YPR001W",46
"GO:0009185","ribonucleoside diphosphate metabolic process","21/784","37/6449",0.567567567567568,4.66867760617761,8.32500000807344,8.97712980334926e-11,3.85767216827258e-09,3.29948893649416e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YDR226W/YER005W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",21
"GO:0009134","nucleoside diphosphate catabolic process","20/784","34/6449",0.588235294117647,4.83868547418968,8.34822693235424,1.04059072365581e-10,4.12767653716806e-09,3.53042520819259e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YER005W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0019364","pyridine nucleotide catabolic process","20/784","34/6449",0.588235294117647,4.83868547418968,8.34822693235424,1.04059072365581e-10,4.12767653716806e-09,3.53042520819259e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YHR202W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0046031","ADP metabolic process","20/784","34/6449",0.588235294117647,4.83868547418968,8.34822693235424,1.04059072365581e-10,4.12767653716806e-09,3.53042520819259e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YDR226W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0019658","glucose fermentation to lactate and acetate","18/784","28/6449",0.642857142857143,5.28799198250729,8.45867295957263,1.12289423988121e-10,4.23687168072251e-09,3.62382043525206e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YFR053C/YGR087C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YMR170C/YOL086C/YOR347C/YPL061W",18
"GO:0019659","glucose catabolic process to lactate","18/784","28/6449",0.642857142857143,5.28799198250729,8.45867295957263,1.12289423988121e-10,4.23687168072251e-09,3.62382043525206e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YFR053C/YGR087C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YMR170C/YOL086C/YOR347C/YPL061W",18
"GO:0009166","nucleotide catabolic process","22/784","41/6449",0.536585365853659,4.41382528621205,8.1572271558314,1.40899461690057e-10,5.18979683891709e-09,4.43886274046118e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YER005W/YER037W/YFR053C/YHR174W/YHR202W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",22
"GO:0009135","purine nucleoside diphosphate metabolic process","20/784","35/6449",0.571428571428571,4.70043731778426,8.16569557653893,2.15387943395606e-10,7.40455885406674e-09,6.33316128300064e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YDR226W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0009179","purine ribonucleoside diphosphate metabolic process","20/784","35/6449",0.571428571428571,4.70043731778426,8.16569557653893,2.15387943395606e-10,7.40455885406674e-09,6.33316128300064e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YDR226W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0009261","ribonucleotide catabolic process","20/784","35/6449",0.571428571428571,4.70043731778426,8.16569557653893,2.15387943395606e-10,7.40455885406674e-09,6.33316128300064e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YER005W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0006096","glycolytic process","19/784","32/6449",0.59375,4.8840481505102,8.1934001100029,2.46687942246461e-10,7.45259269968757e-09,6.37424490423385e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",19
"GO:0009137","purine nucleoside diphosphate catabolic process","19/784","32/6449",0.59375,4.8840481505102,8.1934001100029,2.46687942246461e-10,7.45259269968757e-09,6.37424490423385e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",19
"GO:0009181","purine ribonucleoside diphosphate catabolic process","19/784","32/6449",0.59375,4.8840481505102,8.1934001100029,2.46687942246461e-10,7.45259269968757e-09,6.37424490423385e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",19
"GO:0046032","ADP catabolic process","19/784","32/6449",0.59375,4.8840481505102,8.1934001100029,2.46687942246461e-10,7.45259269968757e-09,6.37424490423385e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",19
"GO:0046365","monosaccharide catabolic process","24/784","49/6449",0.489795918367347,4.02894627238651,7.91717439662791,2.47278459948764e-10,7.45259269968757e-09,6.37424490423385e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YER003C/YFR053C/YGR087C/YHR174W/YHR210C/YJL052W/YJR009C/YJR096W/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YMR170C/YMR205C/YNR071C/YOL086C/YOR347C/YPL061W",24
"GO:1901292","nucleoside phosphate catabolic process","24/784","49/6449",0.489795918367347,4.02894627238651,7.91717439662791,2.47278459948764e-10,7.45259269968757e-09,6.37424490423385e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YER005W/YER037W/YFR053C/YGL126W/YHR174W/YHR202W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YNR001C/YOR344C/YOR347C/YOR393W/YPL075W",24
"GO:0019693","ribose phosphate metabolic process","38/784","107/6449",0.355140186915888,2.92129982834255,7.4549460104412,2.50507317636557e-10,7.45259269968757e-09,6.37424490423385e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YDL004W/YDL021W/YDR226W/YDR322C-A/YER005W/YFR053C/YHR174W/YJL005W/YJL052W/YJL116C/YJR009C/YJR010W/YJR121W/YKL001C/YKL016C/YKL060C/YKL152C/YLR295C/YLR377C/YLR446W/YML022W/YML081C-A/YMR205C/YMR271C/YMR323W/YNR012W/YOL077W-A/YOR344C/YOR347C/YOR393W/YPL075W/YPL078C/YPL271W/YPR020W",38
"GO:0006089","lactate metabolic process","21/784","39/6449",0.538461538461538,4.42925824175824,7.99050207230288,3.42035401711989e-10,9.98356163110277e-09,8.5389970199001e-09,"YAL038W/YBR196C/YCL040W/YCR012W/YEL071W/YFR053C/YGR087C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YML054C/YMR170C/YOL086C/YOR347C/YOR391C/YPL061W",21
"GO:0072526","pyridine-containing compound catabolic process","20/784","36/6449",0.555555555555556,4.56986961451247,7.98994101797282,4.29911682932047e-10,1.2316173583257e-08,1.05340932835396e-08,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YHR202W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0006083","acetate metabolic process","19/784","33/6449",0.575757575757576,4.73604669140383,8.00401098760708,5.1592453237574e-10,1.45115500288231e-08,1.24118112382068e-08,"YAL038W/YBL015W/YBR196C/YCL040W/YCR012W/YFR053C/YGR087C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR044C/YLR134W/YLR377C/YMR170C/YOL086C/YOR347C/YPL061W",19
"GO:0009132","nucleoside diphosphate metabolic process","21/784","40/6449",0.525,4.31852678571429,7.8316050172815,6.38697192066199e-10,1.76440099308288e-08,1.50910220005115e-08,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YDR226W/YER005W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",21
"GO:0006195","purine nucleotide catabolic process","20/784","37/6449",0.540540540540541,4.44635962493105,7.82051381594909,8.30076841636229e-10,2.25285767370394e-08,1.92688197587579e-08,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YHR202W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",20
"GO:0009154","purine ribonucleotide catabolic process","19/784","34/6449",0.558823529411765,4.59675120048019,7.82207749051506,1.03762078172195e-09,2.76758508504112e-08,2.36713125703174e-08,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",19
"GO:1901136","carbohydrate derivative catabolic process","26/784","61/6449",0.426229508196721,3.50606390097022,7.31551985033857,1.98982847249216e-09,5.19053511868029e-08,4.43949419533979e-08,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YDL022W/YER005W/YFR053C/YHR174W/YHR210C/YJL052W/YJR009C/YKL060C/YKL152C/YLR286C/YLR377C/YLR446W/YMR205C/YMR278W/YMR323W/YNR071C/YOL059W/YOR344C/YOR347C/YOR393W/YPL075W",26
"GO:0044283","small molecule biosynthetic process","85/784","372/6449",0.228494623655914,1.87954314790432,6.50061716062368,2.01313579263618e-09,5.19053511868029e-08,4.43949419533979e-08,"YAL012W/YAL060W/YAL061W/YBR084W/YBR196C/YBR239C/YBR240C/YCL018W/YCR012W/YCR034W/YCR084C/YDL022W/YDL168W/YDR226W/YDR354W/YDR380W/YEL071W/YER052C/YER062C/YGL001C/YGL055W/YGL062W/YGL148W/YGR060W/YGR087C/YGR124W/YGR144W/YGR175C/YHR067W/YHR174W/YIL053W/YIL074C/YIR017C/YJL052W/YJL097W/YJL200C/YJR009C/YJR010W/YJR148W/YKL001C/YKL060C/YKL152C/YKR097W/YLL062C/YLR027C/YLR044C/YLR058C/YLR134W/YLR174W/YLR231C/YLR303W/YLR372W/YLR377C/YLR438W/YML022W/YML075C/YML087C/YMR009W/YMR015C/YMR134W/YMR169C/YMR170C/YMR207C/YMR271C/YMR272C/YMR278W/YNL037C/YNL334C/YNR012W/YOL055C/YOL058W/YOL059W/YOL086C/YOL126C/YOR047C/YOR095C/YOR375C/YOR391C/YPL061W/YPL095C/YPL201C/YPL252C/YPR035W/YPR121W/YPR167C",85
"GO:1902600","proton transmembrane transport","35/784","105/6449",0.333333333333333,2.74192176870748,6.69440985067492,8.86583356774092e-09,2.24843352939266e-07,1.92309798009497e-07,"Q0060/YDL004W/YDL067C/YDL138W/YDL245C/YDR322C-A/YDR342C/YDR343C/YDR345C/YDR529C/YDR536W/YEL069C/YGL008C/YHR092C/YHR094C/YHR096C/YIL111W/YJL214W/YJR121W/YKL016C/YKL217W/YLR038C/YLR136C/YLR295C/YLR395C/YML081C-A/YML123C/YMR205C/YMR256C/YNL052W/YNR072W/YOL077W-A/YPL078C/YPL271W/YPR020W",35
"GO:0061615","glycolytic process through fructose-6-phosphate","12/784","17/6449",0.705882352941177,5.80642256902761,7.38148908203592,3.33194252749373e-08,8.18176998417905e-07,6.99791438105199e-07,"YAL038W/YBR196C/YCR012W/YDL021W/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YMR205C/YOR347C",12
"GO:0061620","glycolytic process through glucose-6-phosphate","12/784","17/6449",0.705882352941177,5.80642256902761,7.38148908203592,3.33194252749373e-08,8.18176998417905e-07,6.99791438105199e-07,"YAL038W/YBR196C/YCR012W/YDL021W/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YMR205C/YOR347C",12
"GO:0006066","alcohol metabolic process","39/784","132/6449",0.295454545454545,2.43033974953618,6.17648404320084,5.5770319567669e-08,1.34807319329975e-06,1.15301466606184e-06,"YAL060W/YAL061W/YBR240C/YCR105W/YDL022W/YDL085W/YDL168W/YDR380W/YEL070W/YER062C/YFL053W/YGL001C/YGR060W/YGR087C/YGR144W/YGR175C/YHL032C/YHR079C/YIL053W/YIL155C/YLR044C/YLR134W/YLR174W/YML070W/YML075C/YML087C/YMR015C/YMR134W/YMR145C/YMR170C/YNL037C/YNR019W/YNR073C/YOL055C/YOL059W/YOL086C/YPL061W/YPL201C/YPR121W",39
"GO:0006090","pyruvate metabolic process","19/784","43/6449",0.441860465116279,3.63464048410062,6.44811404748429,1.52757349046832e-07,3.63562490731459e-06,3.1095706518521e-06,"YAL038W/YBR196C/YCL040W/YCR012W/YDL021W/YFR053C/YHR174W/YJL052W/YJR009C/YKL060C/YKL152C/YLR377C/YLR446W/YMR205C/YMR323W/YOR344C/YOR347C/YOR393W/YPL075W",19
"GO:0098660","inorganic ion transmembrane transport","48/784","189/6449",0.253968253968254,2.08908325234856,5.65295337873322,3.03466269611049e-07,7.1130654407317e-06,6.08384530942724e-06,"Q0060/YBR235W/YBR294W/YDL004W/YDL067C/YDL138W/YDL245C/YDR135C/YDR322C-A/YDR342C/YDR343C/YDR345C/YDR529C/YDR536W/YEL069C/YER053C/YER145C/YGL008C/YGR121C/YHR092C/YHR094C/YHR096C/YIL111W/YJL214W/YJR077C/YJR121W/YKL016C/YKL217W/YLR038C/YLR136C/YLR295C/YLR395C/YML081C-A/YML123C/YMR205C/YMR256C/YMR279C/YMR319C/YNL052W/YNL142W/YNR072W/YOL077W-A/YOL130W/YPL078C/YPL092W/YPL271W/YPR020W/YPR124W",48
"GO:0098662","inorganic cation transmembrane transport","44/784","168/6449",0.261904761904762,2.15436710398445,5.63968405814419,3.77580147757108e-07,8.71815654597383e-06,7.45668885672718e-06,"Q0060/YBR235W/YDL004W/YDL067C/YDL138W/YDL245C/YDR135C/YDR322C-A/YDR342C/YDR343C/YDR345C/YDR529C/YDR536W/YEL069C/YER053C/YER145C/YGL008C/YGR121C/YHR092C/YHR094C/YHR096C/YIL111W/YJL214W/YJR121W/YKL016C/YKL217W/YLR038C/YLR136C/YLR295C/YLR395C/YML081C-A/YML123C/YMR205C/YMR256C/YMR319C/YNL052W/YNL142W/YNR072W/YOL077W-A/YOL130W/YPL078C/YPL271W/YPR020W/YPR124W",44
